customer_id,age,monthly_income,tenure_months,num_logins_last_month,avg_session_time,support_tickets,account_balance,last_payment_amount,gender,subscription_type,region,payment_method,is_active,preferred_device,churn
19264,49.0,691186.2365672989,88,17,52.39837390346656,0,27104.63680587529,27801.56293776984,Male,Enterprise,East,Credit Card,Yes,Mobile,0
19265,49.0,819907.9275313247,79,22,32.235876542243346,3,43132.018995423656,29998.2141482909,Female,Premium,North,Credit Card,Yes,Desktop,0
19266,24.0,667777.6184580643,52,27,54.41931683265857,5,25962.993994556204,6225.864397938598,Other,Enterprise,West,Transfer,No,Tablet,1
19267,23.0,1052842.84040457,40,27,59.84833337337929,0,26219.068829391766,11364.358601080145,Female,Premium,East,Credit Card,Yes,Mobile,0
19268,38.0,1061245.2171827257,98,39,47.2569443001255,3,32873.985142220525,16674.76798241169,Other,Enterprise,East,PayPal,Yes,Desktop,1
19269,141.0,-100000.0,74,22,90.04026324105558,5,65807.93705811504,-4306.435784187517,Female,Premium,South,PayPal,No,Desktop,0
19270,38.0,736221.8852429416,76,31,52.63661117069341,3,63116.64504344451,22849.72614392914,Other,Enterprise,West,Debit Card,No,Mobile,0
19271,48.0,,78,23,42.39740378330923,3,55137.59472202452,9209.298668430396,Male,Premium,East,Transfer,Yes,Mobile,0
19272,21.0,965667.893260216,70,27,47.88094040000249,0,79370.79314192152,22522.49671624445,Female,Basic,East,Credit Card,No,Mobile,0
19273,46.0,231988.77276562213,3,34,89.57534362498376,1,31343.719493547786,23457.998866886806,Male,Enterprise,North,,No,Tablet,0
19274,20.0,1379399.6229087438,75,27,58.76001008662712,1,83470.49254471384,23354.38983502356,Other,Premium,West,Transfer,Yes,Desktop,0
19275,44.0,991614.0325510066,58,33,80.48817909811865,1,33457.98772535152,4793.146622209148,Other,Basic,South,Credit Card,No,Mobile,0
19276,22.0,309266.3038820509,13,34,46.930361944525096,2,31051.479341103062,13432.343979353724,Other,Enterprise,North,Debit Card,Yes,Tablet,0
19277,71.0,1291239.202001078,114,44,71.3022480369842,2,37381.19785692876,5986.353552670505,Other,Premium,North,Credit Card,No,Desktop,0
19278,31.0,496903.8756310758,117,31,27.399634537084168,6,76441.03315797343,15619.929747601936,Other,Basic,North,PayPal,No,Desktop,0
19279,63.0,656089.5835366575,76,26,18.700232263529728,1,41411.34263078251,8096.992788100521,Male,Enterprise,East,Debit Card,Yes,Mobile,0
19280,35.0,1370813.8742949709,110,39,37.97813860791216,1,25994.478971602744,17831.381600816858,Other,Premium,North,Debit Card,Yes,Mobile,0
19281,78.0,942509.9725556584,65,41,59.04448624394916,0,70531.0495491068,7233.891138336839,Female,Basic,East,Debit Card,No,Mobile,0
19282,57.0,790571.2621145599,36,31,42.9842347419157,4,50596.36876820171,11701.964821361678,Female,Premium,East,PayPal,Yes,Mobile,1
19283,19.0,657162.7860187354,48,22,59.22670705970262,1,71933.34984644453,33901.518917257774,Female,Enterprise,South,Debit Card,No,Tablet,0
19284,20.0,1086661.4950215253,52,23,54.71928210129706,1,44623.74978969363,26602.27737272764,Female,Basic,North,PayPal,No,Tablet,1
19285,61.0,873356.6079169933,100,27,51.18380933543921,3,24529.146771802894,20085.89664024868,Female,Premium,South,PayPal,Yes,Mobile,0
19286,44.0,547946.9511257665,26,29,34.63981722660222,0,72673.2658883272,13399.003231726998,Female,Premium,South,Transfer,No,Desktop,1
19287,39.0,823733.4478680639,78,32,55.61456162724441,2,37626.44942432009,20411.39396650221,Female,Enterprise,East,PayPal,No,Mobile,1
19288,33.0,491550.5312502306,20,34,109.60654041678067,3,62489.11888897325,18921.81856953448,Male,Enterprise,North,Debit Card,Yes,Tablet,1
19289,66.0,546279.2493915143,15,31,48.93663855410348,2,42355.26127455886,21794.86453216618,Female,Enterprise,West,Credit Card,Yes,Desktop,0
19290,76.0,981055.5638177928,0,32,19.32699161998218,1,87465.88435003695,23631.790685972614,Male,Enterprise,North,Credit Card,Yes,Desktop,0
19291,48.0,600555.6201485491,105,33,60.90923321440918,0,60216.726822005,11645.626795621552,Male,Enterprise,North,Debit Card,No,Desktop,0
19292,58.0,358104.8239334231,4,42,49.68186983505754,2,68124.03140089798,34948.66311902283,Female,Basic,South,Credit Card,No,Tablet,1
19293,62.0,-47923.35650522576,77,23,65.82325490713275,0,4851.66043870266,39627.31515776603,Other,Basic,West,Transfer,No,Mobile,0
19294,26.0,512307.70331131737,55,33,73.09750625987188,1,46542.00344361147,5097.026090045072,Other,Enterprise,South,Transfer,Yes,Mobile,0
19295,28.0,394507.8859929626,64,34,70.25959011264976,2,43758.41718254935,16969.07527062349,Other,Enterprise,South,Transfer,No,Tablet,0
19296,31.0,1032033.9959078188,86,26,24.85732179547212,4,21077.346360377967,29688.967507263427,Other,Basic,East,,No,Tablet,0
19297,,1321509.695931113,3,27,84.88710676795783,0,46809.03418519831,10772.05601592279,Other,Basic,South,PayPal,Yes,Tablet,0
19298,40.0,719878.2022859643,54,36,75.4535166498922,3,75030.74079369468,33036.06703289424,Female,Enterprise,East,Debit Card,No,Tablet,1
19299,53.0,611657.9459207531,114,23,60.67884776013804,1,55081.65527651349,16426.461024726937,Female,Basic,East,Transfer,Yes,Mobile,1
19300,65.0,1314902.6800960747,96,26,60.062447449805056,3,48373.528087644765,28114.92443034328,Male,Enterprise,South,,Yes,Mobile,1
19301,19.0,773396.6553348203,29,24,68.76896574147521,0,32476.70832947961,46993.58996372712,Other,Basic,South,,No,Tablet,1
19302,56.0,,22,29,103.65065246787938,3,55593.17900858483,19915.85349875496,Female,Premium,West,Credit Card,No,Desktop,0
19303,36.0,758917.6307852888,76,39,74.93392715915574,3,51707.57873234533,19259.70845347932,Other,Enterprise,North,Debit Card,No,Tablet,0
19304,49.0,826076.7913854184,99,25,46.9731475029336,0,26923.444107355663,17044.72036012947,Other,Enterprise,East,PayPal,No,Tablet,0
19305,,654450.3505528527,42,25,47.448547468341005,3,31301.47386832397,43498.56617658185,Female,Premium,North,Transfer,No,Tablet,1
19306,68.0,394381.5816336075,77,29,70.37655566941373,2,67135.87135571161,21550.18823321982,,Enterprise,North,PayPal,No,Desktop,0
19307,46.0,189857.50004535355,8,33,86.21226024166079,1,95697.62393729086,14055.203510264791,Female,Enterprise,North,Credit Card,No,Desktop,0
19308,39.0,,7,35,73.76313815738013,1,43742.41210236834,43199.18929997175,Other,Enterprise,East,PayPal,Yes,Mobile,0
19309,24.0,734465.3762694024,111,28,64.23017814817051,2,53815.70417240662,20587.6458932838,Male,Premium,West,Transfer,No,Tablet,0
19310,71.0,748838.3313761252,57,33,64.40740734546051,1,47515.499754872464,15523.982432297524,Female,Enterprise,North,Credit Card,No,Tablet,1
19311,70.0,810757.6182107447,23,36,70.24260717333514,0,13021.7730086038,21417.8829110328,Other,Enterprise,East,Credit Card,Yes,Desktop,0
19312,75.0,434570.5903056323,113,28,63.6243513941414,4,8335.011839212137,10011.515396671384,Male,Basic,East,Transfer,No,Tablet,0
19313,20.0,844969.1567314742,68,27,85.51706129703231,1,23069.692278311093,32197.26991699386,Female,Premium,North,Debit Card,Yes,Desktop,0
19314,28.0,1318026.1109770436,119,27,41.9279402979521,1,51995.73475975944,11516.62698080726,Other,Basic,North,,Yes,Tablet,1
19315,51.0,623982.3135435014,30,25,47.86467959944506,3,69592.5012779014,9968.339827365702,Male,Premium,South,Transfer,No,Desktop,0
19316,61.0,856728.0955642852,24,36,79.42053135618784,4,44104.74331567767,8652.436966225998,Female,Enterprise,South,PayPal,Yes,Desktop,0
19317,32.0,1150961.8385692677,6,26,73.74686079371808,0,45497.61330230984,24720.44911490195,Male,Enterprise,North,Debit Card,No,Mobile,1
19318,,1216146.1140392143,10,30,87.653848815208,4,81134.65578062687,3936.161673045135,Female,Basic,North,PayPal,Yes,Tablet,0
19319,26.0,492281.6681111622,90,32,90.02359958432126,5,76917.46379697877,24266.807366646404,Other,Enterprise,North,Debit Card,Yes,Desktop,0
19320,58.0,599823.7388861023,76,26,56.1218029638327,1,53021.43756934138,22213.713969580127,Other,Basic,West,,No,Tablet,1
19321,76.0,694293.8516076682,91,45,31.587337137644624,1,17571.748093213042,43040.35516084636,Female,Enterprise,South,PayPal,Yes,Mobile,1
19322,,730935.3826513118,53,26,25.3963783453482,2,75333.31577588152,27245.1706104977,Male,Enterprise,North,Transfer,No,Desktop,0
19323,52.0,1381807.7649679373,87,33,31.414709333200467,3,46407.86901012213,15014.40445938414,Female,Enterprise,East,Transfer,Yes,Tablet,0
19324,23.0,680892.8755462407,18,33,65.90561096585854,1,101335.09827549798,22234.85034833868,Other,Basic,North,Transfer,Yes,Tablet,1
19325,31.0,1490241.0421954724,78,40,66.8610595803318,1,36507.61287743009,18675.739914879872,,Premium,South,PayPal,Yes,Desktop,0
19326,30.0,349815.9778888134,43,44,59.73312635523735,2,38274.46207866462,20078.63188580421,Male,Basic,West,PayPal,Yes,Desktop,0
19327,26.0,902503.778974447,14,28,79.31844990203562,2,26533.71145816725,10842.175218075126,Male,Premium,North,,No,Mobile,0
19328,21.0,1423421.3264172822,14,29,80.93919228286424,5,39832.77585826669,13670.35858087514,Female,Enterprise,South,Transfer,No,Tablet,1
19329,27.0,565125.659709319,108,26,65.72639478850171,1,32263.291092929227,20717.5280562348,Female,Enterprise,South,Debit Card,No,Tablet,0
19330,32.0,882501.5579086286,59,15,27.79082625380516,3,41851.97844237208,32660.217466884293,Female,Basic,West,Debit Card,No,Tablet,0
19331,,478652.6360158963,56,22,64.51944948273079,2,36027.90719146251,19684.422809978365,Other,Premium,West,Debit Card,No,Mobile,0
19332,32.0,1077134.9010305677,39,30,56.87090769475332,0,-426.94012642413145,11754.565349629456,Female,Premium,South,Transfer,No,Tablet,1
19333,28.0,731661.1528066506,11,32,65.33513538877536,4,79043.54516847257,11978.98811626231,Male,Basic,North,Transfer,Yes,Desktop,1
19334,58.0,949683.4818213684,56,23,66.96338480474954,1,77538.18694101874,9900.81376464352,Other,Basic,East,PayPal,No,Tablet,0
19335,32.0,1488685.2681913823,9,43,78.49676974753311,2,35662.1596290707,21948.695714417063,,Premium,West,Debit Card,No,Mobile,0
19336,39.0,846837.5123368257,83,34,101.34403623214124,2,67506.98699830985,17406.03261676122,,Premium,East,Transfer,Yes,Mobile,0
19337,29.0,1028781.7216190104,45,28,64.41652280173541,2,55774.248713423854,25240.028047660355,,Premium,South,PayPal,No,Desktop,0
19338,40.0,528031.800231396,41,43,61.48779731383405,3,54947.166482549896,13056.564339898126,Male,Enterprise,South,,No,Mobile,0
19339,27.0,790501.2507351551,48,29,67.79494983274017,2,48841.3507549978,37062.63043591558,,Enterprise,South,Transfer,No,Desktop,0
19340,56.0,605204.5908397549,82,28,95.49627664282346,1,51955.9404829363,24938.13044178869,Other,Enterprise,North,Credit Card,No,Mobile,0
19341,60.0,851846.7278963642,55,28,31.220537876654028,3,34299.46896218638,16564.71744967881,Female,Enterprise,North,Transfer,Yes,Mobile,0
19342,42.0,1064201.399391258,13,29,49.29658756192441,2,80472.59098855488,27048.45861062346,Female,Basic,South,Debit Card,No,Tablet,0
19343,54.0,1075398.2977277231,54,33,103.8287633459181,2,59332.262529421205,15962.626175804411,Female,Enterprise,West,,Yes,Desktop,0
19344,74.0,826546.2616140903,72,23,55.88814445251036,1,10325.813055625178,14273.943944561928,Other,Premium,East,PayPal,No,Desktop,1
19345,19.0,1043209.5514151906,97,29,100.52554883871464,2,42077.2363475819,23996.642345135293,Female,Enterprise,South,Debit Card,Yes,Tablet,1
19346,,1055661.4325736123,89,17,17.209973385726578,5,32139.296402241143,31229.824948074103,Other,Premium,South,,No,Mobile,1
19347,71.0,767307.7780404389,119,34,44.22666079291363,3,75115.04181932478,3744.3846035060633,Female,Basic,North,Transfer,Yes,Tablet,1
19348,28.0,501541.5570264614,41,29,7.814168103272706,5,65879.75685028758,23461.639482953386,Female,Enterprise,West,Transfer,No,Tablet,1
19349,56.0,622959.1729567801,69,38,105.62179253541969,2,49275.51337457624,30678.827125083146,Other,Enterprise,North,Debit Card,Yes,Desktop,0
19350,26.0,729672.9782625256,24,28,44.02803587539526,0,67079.30662581722,31818.719187296512,Male,Premium,West,Transfer,Yes,Tablet,1
19351,23.0,1081293.282235409,76,34,48.594692742082,3,86764.49437404025,32003.61508168393,Female,Basic,North,Credit Card,No,Mobile,0
19352,43.0,467519.3808906476,51,35,92.41213662832132,3,18495.945892368338,19403.714210012597,Other,Premium,South,PayPal,Yes,Tablet,0
19353,18.0,1026053.9022033772,45,29,80.88996275661295,5,58473.489898345055,15797.675412223278,Other,Premium,North,Transfer,Yes,Mobile,0
19354,68.0,755952.9808086167,40,30,10.353113010583172,1,52418.537787065536,19131.87182155277,,Enterprise,South,,No,Tablet,0
19355,73.0,-100000.0,100,28,44.41179771892165,0,81742.47584607798,23477.45495934443,Other,Enterprise,East,Transfer,Yes,Desktop,0
19356,72.0,1062374.119271129,83,33,37.59026094851491,3,49607.10454896224,30341.11515860121,Other,Basic,East,Credit Card,No,Desktop,1
19357,71.0,355882.53135633416,71,28,54.067685463484615,3,87923.28240514496,14190.57801732885,Female,Enterprise,South,Credit Card,No,Mobile,0
19358,61.0,,97,27,28.518058969534724,0,56793.17372048241,22417.11354988128,Male,Enterprise,North,Debit Card,No,Mobile,0
19359,39.0,975912.3500088396,83,29,66.53976971167606,2,37736.12495821874,24571.376851685836,Other,Basic,South,Transfer,No,Desktop,0
19360,20.0,1158834.4469761318,90,31,29.455996826018488,1,39591.56558206817,9773.320736420432,Female,Premium,South,Transfer,Yes,Desktop,1
19361,69.0,911928.9170396976,11,24,84.54066311910393,4,18805.316885459437,30787.822335213423,Other,Enterprise,West,Credit Card,Yes,Mobile,0
19362,46.0,995767.2593476526,47,33,75.11681293880366,4,56980.07945195253,20640.705218187963,,Premium,North,Transfer,Yes,Mobile,0
19363,46.0,988641.4317570874,114,35,41.87123418094716,2,80384.0429129611,32435.432484213125,Other,Enterprise,East,Debit Card,No,Mobile,1
19364,76.0,810387.8965333343,119,44,54.95809099206586,1,31360.17162320013,9037.92997085058,Other,Basic,West,Transfer,Yes,Mobile,1
19365,71.0,919663.311951848,19,26,46.65610030686552,1,50347.77867517551,-297.2633528280239,Female,Premium,West,Transfer,No,Desktop,1
19366,42.0,1182573.8490966477,31,25,34.60324957517093,1,43104.22240245202,41122.11598552048,Other,Premium,South,Debit Card,No,Mobile,0
19367,56.0,916597.4755636492,117,33,55.78812791389142,4,71502.04412981492,34749.26969364872,Male,Enterprise,West,PayPal,No,Mobile,1
19368,57.0,721810.2175252174,20,32,38.60119543361774,2,30769.099439343187,5598.108565005417,Other,Enterprise,South,PayPal,No,Desktop,1
19369,55.0,1004979.5144025655,89,30,83.22470858022423,0,45153.20217338315,19995.20343024577,Female,Premium,North,Debit Card,Yes,Tablet,0
19370,33.0,886833.2021072054,107,34,21.428813841918892,4,-3907.414556622185,9892.322013286504,Other,Enterprise,North,PayPal,Yes,Desktop,0
19371,26.0,502590.48846420005,54,29,55.34492407654028,3,70271.168317339,15598.949688760771,Other,Premium,East,Credit Card,Yes,Mobile,0
19372,59.0,966405.0223745764,64,29,56.80820474735792,2,53626.88978407186,36713.82314369395,Other,Basic,North,PayPal,No,Tablet,1
19373,23.0,1094695.785261843,104,23,51.54327595736327,3,28326.89691723207,17552.76865308792,Male,Premium,West,Debit Card,No,Tablet,0
19374,27.0,1224270.7950518825,55,26,64.53577374620227,1,12687.831437254616,8969.34927179708,Other,Basic,North,Debit Card,Yes,Desktop,0
19375,34.0,794997.7541740567,74,24,81.09921981264657,1,54670.77137490597,0.5329628290019173,Female,Premium,South,Debit Card,No,Tablet,1
19376,24.0,941081.5864290406,14,23,64.89406757335001,0,40676.20285420163,9992.247269961952,Other,Premium,West,Credit Card,Yes,Tablet,0
19377,53.0,959164.8957195602,24,26,61.430647191653286,2,39315.7047718398,21207.813718660705,Other,Enterprise,North,Debit Card,Yes,Desktop,0
19378,68.0,,89,30,74.79967240794,3,40809.4212698467,24502.9062411588,Other,Basic,East,Credit Card,Yes,Tablet,0
19379,,394974.21570190735,22,35,60.879990093322895,1,42617.02632011392,20565.320758376914,Male,Basic,West,Transfer,No,Mobile,0
19380,44.0,652544.7365906311,85,25,86.6494891233543,0,64851.57329571339,28335.96248347761,Other,Premium,East,PayPal,Yes,Mobile,0
19381,42.0,1640040.7046720583,118,38,36.27419860300971,3,55827.447478092814,30585.785296725466,Other,Enterprise,West,Transfer,Yes,Tablet,1
19382,20.0,963417.2350451418,58,30,42.67115656851357,3,70115.51580654053,21449.179346823552,Male,Basic,East,Transfer,No,Tablet,0
19383,,817761.3288516464,63,20,80.42502703538611,0,94962.855481029,17558.567043505103,Female,Premium,West,Debit Card,Yes,Mobile,0
19384,58.0,846110.7660571216,52,34,69.96896169060676,1,58386.42800718481,12087.93342792743,Male,Basic,West,Debit Card,Yes,Desktop,0
19385,36.0,945073.3256499292,21,24,71.91418872914264,2,50797.721832922,29965.765015760026,Female,Basic,North,PayPal,Yes,Mobile,0
19386,58.0,666265.5701899992,102,28,35.695873960331284,0,43913.77651891847,28259.286199253387,Female,Enterprise,East,Transfer,No,Desktop,0
19387,55.0,1131988.1917155876,14,35,32.17707011023836,2,45091.976736541226,22206.47290516157,Male,Enterprise,East,PayPal,No,Desktop,1
19388,29.0,803238.579803009,108,27,30.623704288583426,2,76846.34511398742,35254.33281821644,Female,Basic,West,Debit Card,No,Desktop,1
19389,22.0,1257541.9449587583,33,24,60.22572634046793,2,23106.10227811939,29503.821410734523,Male,Enterprise,South,PayPal,No,Mobile,0
19390,,900166.7388167679,87,28,98.4741369689082,4,46676.84140984396,36758.45074279804,Other,Premium,West,Transfer,No,Tablet,0
19391,39.0,446756.1904749815,6,22,38.98001396098128,2,65262.56699509848,7980.925576745027,Female,Premium,South,PayPal,No,Mobile,0
19392,78.0,325772.3877001228,93,37,37.11872031224448,2,40049.04302709036,10196.978286775591,Male,Basic,East,Debit Card,Yes,Tablet,1
19393,66.0,409867.42054265126,0,22,24.286573448541404,1,50980.38649996787,16486.403261745276,Female,Basic,West,PayPal,Yes,Desktop,0
19394,26.0,1267076.68570351,104,24,68.81017113592864,5,76587.77031837663,6406.864509495135,Male,Premium,East,Debit Card,Yes,Tablet,0
19395,22.0,,27,25,42.79399851291132,0,63316.0149697321,33891.38177575683,Other,Basic,West,Debit Card,Yes,Tablet,1
19396,26.0,538009.2884285918,43,24,50.4375041336127,0,39818.62474854572,15420.853523897713,Male,Basic,North,Debit Card,Yes,Desktop,0
19397,25.0,879552.3008213583,34,26,73.4352031550708,4,75413.2296517894,-6970.380270773534,Other,Premium,North,,No,Desktop,1
19398,52.0,747194.000455291,111,32,74.16514841389831,1,35682.2136298667,16401.18562202744,Female,Premium,East,Credit Card,Yes,Desktop,0
19399,34.0,1191681.6390965327,17,27,54.7110509402684,3,48899.51639435961,8487.57782748171,Male,Basic,East,PayPal,No,Desktop,0
19400,23.0,694853.2328242296,71,35,54.61048884305429,1,40906.64626086113,25016.711634397994,Female,Basic,East,Credit Card,No,Desktop,0
19401,70.0,394035.5630420808,78,31,117.1918054562851,1,70283.35672654567,21221.509433861364,Other,Basic,West,Debit Card,Yes,Mobile,1
19402,50.0,694404.422129864,118,37,36.081344719177046,1,43033.24965585773,13435.475538518793,Male,Basic,South,Debit Card,No,Mobile,0
19403,24.0,758611.4387036229,8,34,48.574931553413165,1,51649.29669943177,17271.935758489977,Male,Enterprise,South,Debit Card,Yes,Mobile,0
19404,75.0,700814.4433281163,93,25,69.59405400767477,4,31179.619006602195,25747.658983347246,Other,Premium,East,Credit Card,Yes,Mobile,0
19405,42.0,1291467.5097158812,56,25,93.0402347072625,1,60789.41232872149,35381.48349510104,Male,Enterprise,West,Credit Card,Yes,Mobile,0
19406,20.0,597716.3224745609,28,20,38.97719157977485,0,27591.53343340031,5246.906398881485,Other,Basic,East,Debit Card,No,Desktop,0
19407,-5.0,1144231.7469194827,63,30,56.08906867779017,1,59279.20709338146,12391.199741220924,Other,Premium,West,PayPal,Yes,Desktop,0
19408,67.0,,43,22,42.30399839740012,4,80959.04734937951,7361.98539203277,Female,Enterprise,South,Credit Card,Yes,Tablet,0
19409,50.0,1314894.1491445447,93,35,59.23903027593832,3,34322.68550245733,24316.22964086336,Female,Premium,East,Credit Card,Yes,Tablet,0
19410,51.0,883490.5148981536,64,25,36.379449631271,2,27997.73047238506,18573.4211948512,Other,Basic,East,Debit Card,Yes,Tablet,1
19411,23.0,1019970.7740746132,111,26,61.09050325940323,3,34947.22937145679,29230.48045851462,Male,Enterprise,North,Debit Card,Yes,Desktop,0
19412,23.0,916313.246242906,38,28,71.30719423455484,4,24845.46686243152,11119.407235997527,Other,Basic,North,Transfer,No,Desktop,1
19413,48.0,383704.4076436425,81,27,75.14746199894131,0,30560.191665195165,8668.310151696172,Other,Premium,South,PayPal,No,Desktop,0
19414,56.0,774502.4546316222,12,26,57.86521578786724,1,73003.51643691103,19502.89672116469,Female,Enterprise,West,PayPal,No,Tablet,0
19415,21.0,974791.4996586188,12,36,61.04630160043045,4,67121.84433775838,43394.12347956233,Male,Premium,South,PayPal,No,Mobile,1
19416,29.0,895430.2818468735,54,41,500.0,0,49438.26328907633,28551.36388800791,Female,Enterprise,North,Debit Card,No,Desktop,1
19417,39.0,1039658.0579993568,86,25,55.820475635775885,1,28932.71829065808,20031.62870323967,Female,Basic,East,PayPal,Yes,Tablet,1
19418,54.0,797159.5916908709,104,23,61.96417651851725,4,57974.17617358072,1223.4320539615765,Female,Basic,North,PayPal,No,Tablet,0
19419,69.0,190655.1288021189,30,36,52.57968204320441,1,62919.782984459554,21489.19816716039,Other,Enterprise,North,Transfer,No,Desktop,0
19420,38.0,1001548.9331818096,52,24,88.38980149870832,0,8024.288381877261,41512.62963510957,Female,Basic,South,Debit Card,No,Desktop,0
19421,78.0,206950.0887255167,10,22,50.26300752005088,5,82634.43389854666,38005.14496987134,Female,Basic,South,Debit Card,Yes,Mobile,0
19422,66.0,1066996.7262867982,3,38,54.7290027944001,1,55821.72213590371,22279.8814358984,Other,Basic,West,Credit Card,Yes,Desktop,0
19423,43.0,825326.1865671672,32,32,40.14613799571385,2,73358.6784426418,9052.192125155136,,Basic,South,Credit Card,No,Tablet,0
19424,,472588.3832014523,108,23,19.664107636769657,2,32028.453149823898,6384.595515706424,Female,Premium,South,,Yes,Tablet,0
19425,-5.0,1201490.3834190827,46,32,67.72042653660779,2,25074.460258697614,23311.061261037517,Female,Enterprise,North,PayPal,No,Tablet,0
19426,57.0,587503.7011409936,54,27,80.63211397911536,2,86988.35970821866,20082.05741763897,Female,Enterprise,South,Credit Card,No,Mobile,1
19427,63.0,1500311.118973328,72,29,36.3825542390047,2,63977.82447790408,6644.703251921423,Female,Enterprise,North,PayPal,No,Tablet,1
19428,50.0,1133566.880624995,118,27,83.59250235304822,3,20685.91031139626,28080.76063770428,Female,Basic,East,Transfer,Yes,Desktop,1
19429,61.0,681717.2471703558,70,26,43.70292859737815,2,48802.988190095566,14793.16062033256,Other,Enterprise,North,Debit Card,Yes,Desktop,0
19430,31.0,686115.4864940778,59,36,500.0,0,20212.96212607664,28063.467644492142,Male,Enterprise,North,Transfer,No,Tablet,0
19431,38.0,641154.1597718885,88,27,27.93448356395554,1,37689.410052153136,32565.934374357035,Male,Premium,East,Transfer,No,Desktop,0
19432,67.0,1493923.3499126565,34,33,21.244025151647705,2,29449.245722443226,36720.72370286753,Female,Enterprise,West,PayPal,Yes,Desktop,1
19433,49.0,1022142.3062258732,78,24,58.8888934073961,3,36300.41337176442,14844.633815844052,Male,Basic,North,Debit Card,Yes,Desktop,1
19434,57.0,-100000.0,88,24,42.07512083829437,1,47743.60201478293,27022.42236096483,Other,Premium,East,Credit Card,Yes,Tablet,0
19435,,780386.4460240985,90,36,50.96773466121064,1,8329.085498784014,30278.947183106902,Other,Premium,West,Transfer,No,Tablet,0
19436,45.0,1041106.2767671822,111,29,55.07566277108663,4,39325.07856984267,19637.14091972713,Other,Basic,East,Debit Card,No,Desktop,1
19437,47.0,711226.2622252959,6,33,32.803277278051965,1,16811.264391983073,15665.27523241974,Male,Enterprise,South,,Yes,Tablet,0
19438,61.0,1032622.5939434316,115,30,88.08565781143801,2,58132.33510690332,34374.3700021816,Male,Enterprise,West,Credit Card,Yes,Desktop,0
19439,50.0,57353.55056814861,2,20,86.6126255246525,2,34818.22667711696,25494.10830891901,,Enterprise,South,PayPal,No,Desktop,0
19440,19.0,1114212.6688203437,85,29,36.656638274022974,1,25894.99411782787,8759.527690232699,Male,Enterprise,South,Debit Card,Yes,Desktop,1
19441,48.0,1039409.9307724002,75,29,59.79721184601868,3,63990.92626146346,14624.951353942675,Female,Basic,East,Credit Card,Yes,Desktop,0
19442,79.0,646739.0750728068,53,25,75.40437921099365,0,39060.08944689295,23335.7442124405,Other,Enterprise,West,Debit Card,Yes,Mobile,1
19443,55.0,452847.0166410026,20,32,27.75575596595053,3,80774.02904078546,15732.043719636978,Female,Basic,North,Credit Card,No,Tablet,0
19444,60.0,1595314.036425291,8,34,14.389065330764865,6,58127.96036209734,21670.61539404129,Male,Enterprise,West,Transfer,Yes,Desktop,0
19445,69.0,785671.8187264191,76,41,90.5668206578039,2,71370.33395980213,20732.58725114756,Female,Premium,West,Transfer,No,Desktop,1
19446,23.0,10000000.0,53,30,36.117900011503714,3,62618.75459627342,18045.22268635784,Female,Enterprise,East,Debit Card,No,Mobile,0
19447,76.0,447861.91325981135,108,30,28.34533424750606,0,30694.19820207773,36587.50888830269,Male,Enterprise,East,Credit Card,No,Mobile,1
19448,18.0,843157.8855112005,48,31,87.16359844934212,2,71170.04385240217,21659.45492774949,Other,Basic,East,Credit Card,Yes,Tablet,0
19449,45.0,1410386.5113671236,44,17,51.626804705437,2,50449.87948848119,13305.455847125771,Male,Basic,South,Credit Card,Yes,Desktop,0
19450,63.0,1581231.5346593652,10,32,47.083634969656615,0,78598.16917619918,10418.340791276736,Other,Basic,North,Debit Card,No,Tablet,0
19451,38.0,1208866.383649903,14,28,60.58388532529641,3,40687.37384312602,2591.4534033847485,Other,Premium,South,Transfer,No,Mobile,0
19452,37.0,678576.7292996617,76,35,46.39647364423681,2,5317.269698855547,32197.04685906356,,Basic,North,PayPal,No,Mobile,0
19453,59.0,729384.0423558404,71,25,58.38634636212225,2,50568.4567998774,17584.60190052059,Male,Premium,West,Transfer,Yes,Desktop,1
19454,33.0,918927.6449833952,102,38,95.31141908082824,2,66941.3284052428,27605.50336547284,Female,Basic,East,Transfer,Yes,Tablet,1
19455,24.0,12119.101782639513,114,35,60.11870796303432,6,56297.44791001936,14563.08219493874,Male,Enterprise,East,Credit Card,Yes,Tablet,0
19456,54.0,776871.5062625123,108,33,26.99385587060573,2,61016.57156398907,31924.66702295529,Male,Premium,East,Credit Card,Yes,Desktop,0
19457,43.0,1343862.721820421,97,42,60.78796825999014,2,45705.86031647898,19531.596927452883,Other,Enterprise,West,Debit Card,Yes,Tablet,0
19458,,540688.1246732641,103,39,71.35820213700805,1,44890.56026741328,28013.75906620131,Male,Basic,East,Debit Card,No,Mobile,1
19459,-5.0,647878.8259384779,83,38,53.88450827320151,2,35918.44778689681,26510.73276048923,Male,Enterprise,North,Debit Card,No,Desktop,0
19460,62.0,962258.6888300268,31,21,60.808560513891365,3,67331.18694959595,16335.894517303368,Male,Premium,East,PayPal,Yes,Mobile,0
19461,62.0,438500.649281466,91,35,52.972081150647526,5,56539.683622218414,23594.343724351285,Male,Enterprise,North,Transfer,Yes,Desktop,0
19462,63.0,724842.0651003324,54,41,41.47157210183853,3,58290.13175822632,22382.94568794911,Female,Premium,South,PayPal,No,Mobile,0
19463,65.0,910463.9635452544,10,24,74.51409845642976,2,50092.30800039072,25132.150281229093,Other,Premium,West,Debit Card,No,Tablet,0
