probabilidad_fraude,prediccion_fraude
2.8989440206997134e-18,0
1.57475089105964e-08,0
1.0464935821933989e-13,0
2.6029890861491857e-24,0
1.4483669717703178e-17,0
1.7963424165662094e-21,0
6.9568081773095724e-15,0
6.051578048515849e-07,0
3.064277817231287e-20,0
2.5333386137064047e-21,0
3.5336892946377005e-07,0
1.0181673283926805e-11,0
6.8696088920344615e-09,0
1.2176713043893817e-15,0
1.2706312120236004e-18,0
2.360689344532499e-21,0
1.8414025300141118e-15,0
8.076487299969707e-20,0
1.7600099197622354e-10,0
9.060612330651987e-05,0
1.921079444987951e-05,0
8.20108156944321e-13,0
6.597293059324179e-11,0
5.0773849321758804e-23,0
3.01337463412815e-20,0
1.9713258822661195e-23,0
6.664877607647378e-09,0
9.845200532121509e-05,0
1.2730480018309554e-18,0
3.588205106093629e-21,0
1.0635056482526663e-14,0
1.0263727335515056e-22,0
3.6403944507054413e-11,0
1.56677254662958e-14,0
2.9756914245606385e-22,0
1.4630689292155083e-13,0
5.0363694069712636e-17,0
6.702515398625312e-23,0
1.9867488345244055e-11,0
4.462762231140683e-22,0
4.537131733172735e-12,0
6.159267069033688e-16,0
7.945960721737178e-22,0
9.634244425058185e-25,0
4.861972300347504e-15,0
1.0240407434592997e-13,0
7.625167265344621e-16,0
5.230934082504167e-15,0
5.507462972045933e-14,0
3.548950390379304e-18,0
1.8701868974569283e-10,0
5.566875931047178e-13,0
4.445325219344024e-27,0
1.031193311295184e-20,0
5.291134550337354e-11,0
3.469982265336038e-23,0
1.8601550050123622e-27,0
4.398117914360042e-10,0
2.4612045356031653e-06,0
4.692385851250683e-20,0
7.58295134032009e-24,0
1.5545480573020074e-25,0
3.3785338276494584e-17,0
4.111857616210278e-18,0
7.200364985896438e-21,0
4.333750194794356e-23,0
1.9453791697650589e-22,0
1.4390344365409587e-07,0
2.3786698409516035e-24,0
5.890338687342162e-20,0
1.4558281979244694e-12,0
1.5549644117686756e-13,0
1.3893525668297523e-18,0
1.119981310913666e-17,0
7.14010932788103e-22,0
9.472250754710322e-14,0
2.0609951614217242e-19,0
7.803598693801443e-16,0
4.199274621377212e-23,0
2.0177372676958992e-19,0
2.419375724082369e-23,0
3.43940315634338e-08,0
5.541191772535447e-21,0
1.205228252729132e-14,0
3.974144806376546e-18,0
1.271809282729198e-17,0
1.858786147496455e-16,0
8.693188484871084e-21,0
1.7097584508275204e-12,0
2.3385323923319775e-15,0
3.401749166648629e-11,0
2.169411570499722e-19,0
4.192126257381499e-19,0
9.318479714323302e-18,0
1.5639788388371586e-18,0
6.98937262285151e-26,0
3.0133458055908926e-16,0
1.2949221171388494e-12,0
2.6982986900634655e-19,0
8.629000845662094e-16,0
5.0880296923055085e-08,0
4.207490961230317e-22,0
1.2903248398331762e-17,0
9.848846945107231e-17,0
3.738596457970787e-18,0
8.272259829856012e-09,0
7.2378257631860474e-12,0
8.274358471365279e-18,0
4.46576784953295e-21,0
7.077955002481223e-18,0
1.3598458647198657e-25,0
3.973375124560524e-09,0
6.518719142693575e-18,0
2.6846088622611912e-17,0
2.2359543699626266e-18,0
1.867138134222069e-15,0
9.073443332080154e-16,0
1.7972143632032854e-08,0
1.7013634376382231e-18,0
1.7467407266386057e-21,0
1.4824110643676676e-17,0
9.868167269704265e-19,0
3.961989282295388e-13,0
9.085547272491756e-17,0
3.151471590774535e-12,0
3.1764381125633846e-09,0
1.9117789376471392e-07,0
1.2328059414233895e-12,0
1.7957104594184794e-09,0
1.556982745897551e-13,0
8.217192549233576e-16,0
3.1844885694742883e-21,0
2.980940812304743e-19,0
5.571405701435947e-17,0
5.227213773167405e-19,0
1.429965572785189e-16,0
4.8606153297159206e-20,0
1.442981437025887e-17,0
1.0217660102407502e-25,0
4.231745184479017e-11,0
2.2714559453374716e-22,0
7.000432704757313e-20,0
4.571262888653452e-08,0
6.160595435801349e-15,0
3.727486601405301e-18,0
3.14919204333318e-15,0
2.4557337218499023e-23,0
2.2416207674574795e-16,0
7.511552621009791e-21,0
2.8331237830167077e-18,0
9.182516134940014e-19,0
6.123314696067975e-14,0
6.478880510205025e-19,0
5.513357850930735e-20,0
4.38465772624405e-12,0
4.848298523923819e-10,0
8.522104314771923e-14,0
4.117856074129971e-18,0
4.0267607393661384e-19,0
9.114579777139994e-17,0
1.3467958100892548e-08,0
1.2185639331084503e-13,0
1.5244176788485957e-18,0
2.4114480272554745e-21,0
1.261547244074623e-17,0
1.1391558042105545e-11,0
2.2567826928313547e-21,0
2.0113774220909705e-19,0
0.00740530542375081,0
3.455445498801246e-20,0
2.913428821995399e-22,0
2.328008114390355e-06,0
1.330074711307553e-12,0
4.6422459869512484e-14,0
2.47784608019534e-23,0
1.3347649391494665e-06,0
5.2073883829358105e-17,0
1.3111537534056295e-21,0
1.460265954611955e-06,0
1.646865743267883e-14,0
9.144164054215923e-17,0
1.5980497562131373e-14,0
1.2339718599729098e-20,0
6.356648002147302e-11,0
3.5709220378446895e-17,0
5.6752235779492764e-21,0
2.9632615750805854e-15,0
1.3437861811226404e-10,0
6.114501754240061e-12,0
5.776063551887034e-05,0
3.868050477196225e-15,0
2.4999270849008383e-13,0
5.3214749779426646e-17,0
5.639333165750184e-17,0
1.0073915536997582e-21,0
5.661429282228037e-22,0
4.0895780959981254e-14,0
4.371181988427763e-17,0
8.64977131115553e-14,0
4.499895031897813e-16,0
9.70385943907786e-19,0
2.4209306045913936e-14,0
9.879694538297713e-13,0
1.5954490644246697e-14,0
3.466837605516935e-18,0
1.1372742451688801e-19,0
4.454257822553649e-18,0
1.1023385296581322e-13,0
1.5906923457514619e-19,0
1.2315160620719959e-18,0
1.5794964180942144e-14,0
1.0968263566704956e-05,0
1.174395337081637e-21,0
4.853448914068521e-14,0
4.154977898905452e-10,0
3.61243711693774e-18,0
1.7584120977122454e-05,0
2.623041065331268e-18,0
1.1060717871111792e-17,0
1.9279647355282315e-24,0
8.094125027444509e-16,0
1.1553587986907735e-13,0
6.713794915019628e-16,0
2.6856718990842744e-19,0
2.3752953420813567e-12,0
3.8993588363972267e-13,0
4.129131413991521e-21,0
2.505393568238711e-06,0
1.465616871762229e-11,0
3.4437551201533654e-20,0
2.964229080478528e-20,0
9.737848371105288e-22,0
1.8409232978082487e-15,0
1.012344466452511e-09,0
3.9324714112399865e-16,0
1.7026970572996483e-23,0
3.879800980797943e-17,0
0.005931076886566792,0
0.5388421554442144,1
1.2484131809513036e-19,0
2.3843228710015427e-17,0
9.069145752536062e-13,0
1.3122457562915524e-14,0
1.0486789875466529e-14,0
6.620483613323531e-12,0
5.8540872138431774e-15,0
1.8228428548351037e-14,0
1.118636842523427e-12,0
3.417354729642861e-09,0
4.4081211759200743e-16,0
2.4361251105166884e-20,0
4.781092273123376e-25,0
2.8351218825137837e-20,0
1.6437160284638074e-20,0
3.5666254633689847e-20,0
6.224303509471612e-17,0
5.322737091710728e-16,0
2.283410953500687e-15,0
2.387815477199583e-14,0
7.118419450364605e-19,0
9.542706623005171e-05,0
3.6276907236290384e-23,0
1.2586108961727411e-14,0
1.3593907828801656e-22,0
1.2321854934841944e-17,0
2.330370001018205e-16,0
5.312019419535868e-22,0
1.8934271742630683e-14,0
2.9803129790921526e-13,0
8.121357931136069e-17,0
1.0582412863509998e-12,0
1.4409202197920525e-20,0
1.924577383455312e-09,0
0.8144509560937728,1
1.6298511815045918e-13,0
9.205235376452264e-13,0
1.3424065601541964e-20,0
8.214824430316294e-14,0
1.2898098907660735e-17,0
0.0006259702406486829,0
4.862100528061516e-18,0
8.601436083145149e-19,0
2.553482193064961e-19,0
2.279118530082144e-09,0
8.825688175426321e-13,0
1.4280200225103588e-16,0
1.7524872811206685e-08,0
1.2280000209448724e-19,0
5.299221799195282e-16,0
1.5508220296416134e-22,0
2.1217611791301763e-18,0
1.881558024997967e-17,0
4.394802913902626e-19,0
4.093546585391838e-18,0
8.053139402403885e-19,0
3.464480822034635e-12,0
0.000569617013891488,0
5.486156259676804e-09,0
2.108249545091674e-27,0
2.9035870139354507e-07,0
6.5881481087653435e-09,0
9.33097493268026e-19,0
3.6373911880624485e-20,0
1.2780873166597696e-20,0
1.929209771820143e-07,0
4.9844068758367565e-17,0
1.4938230195598972e-24,0
7.653282908517798e-23,0
2.364920168332087e-21,0
8.741642159853758e-17,0
1.0885100691167176e-16,0
2.7938098972772672e-08,0
6.97330500901587e-23,0
4.1064775065836073e-10,0
1.824559291288056e-18,0
0.016129122724404418,0
3.7208847976096477e-22,0
5.132142187178704e-09,0
1.6102123746289918e-16,0
4.7616965828185794e-21,0
8.180712200118808e-16,0
5.921918887422112e-12,0
1.4109247086071952e-21,0
7.841123702185004e-10,0
1.8771498802556513e-13,0
1.4403305336488374e-09,0
1.7628808892474837e-15,0
1.135845287953218e-16,0
1.1228231050957961e-20,0
1.1373819928066638e-07,0
1.2800823904389404e-08,0
3.770015329591498e-10,0
3.2638230573191995e-23,0
2.3712592009457097e-08,0
1.0296687707136953e-09,0
3.0149981518159923e-18,0
4.957061313980057e-16,0
9.245439672037089e-17,0
1.8764021161103099e-22,0
1.441825456570782e-11,0
1.5153001061401695e-22,0
9.903436102462363e-27,0
1.2905732340807757e-08,0
1.2467555226403425e-11,0
3.0535105419364546e-19,0
5.670293354955362e-17,0
2.1798471609933512e-17,0
1.0637094806692647e-19,0
2.5734047998233703e-11,0
1.1229246351259084e-20,0
1.6361826957109743e-19,0
9.478469559429888e-18,0
7.255369560936325e-20,0
0.010688620550174626,0
1.1213347703571885e-13,0
4.571338850231505e-16,0
1.1181476229538878e-15,0
1.9879040879526632e-14,0
1.4864970545434316e-08,0
7.035666943211188e-14,0
1.2212959717515124e-22,0
1.3569674963948875e-25,0
4.629954283309595e-09,0
1.558814323515778e-22,0
1.8644184225726986e-10,0
1.641292665124262e-25,0
7.194342022207981e-18,0
1.8427215298331646e-17,0
1.0872185919783537e-15,0
1.4825687967595085e-17,0
1.3944185509733437e-18,0
3.28990823865379e-22,0
1.3287813187568364e-13,0
2.3742985896022164e-16,0
4.055529598815883e-15,0
3.1661135964694574e-26,0
7.414586099759195e-17,0
1.8314655475637017e-26,0
3.241439956651132e-07,0
1.2754686262073898e-21,0
5.999022301522758e-21,0
1.1084171134352558e-20,0
1.170765903849717e-19,0
3.413311849304151e-16,0
2.925100008021255e-21,0
1.0656602675658876e-15,0
1.2100347227172068e-11,0
2.0552950979495166e-27,0
4.768524478038764e-05,0
3.7802716721975437e-16,0
1.0472598175101262e-16,0
1.5155160889660664e-13,0
1.6121012054589827e-21,0
3.3881279634683665e-10,0
0.012771485116324565,0
6.843855383890169e-16,0
1.514603092174425e-17,0
2.7174300719717533e-25,0
1.5952353375121732e-21,0
1.7388305087406838e-25,0
1.093053626072173e-05,0
3.8045687037138067e-25,0
3.3952629505730034e-16,0
8.756301604679891e-09,0
7.318292708726307e-17,0
2.7659173817114253e-22,0
1.8155135572134394e-20,0
2.8971415930970993e-21,0
3.0691452390215117e-09,0
5.569713066899309e-17,0
1.843632251278482e-09,0
7.598895432525065e-15,0
1.0496679524744204e-14,0
3.3617418196529097e-18,0
2.113792961905975e-19,0
2.5865832383186434e-11,0
1.1478997653799294e-16,0
1.0877287477630416e-12,0
2.7457952101012128e-17,0
1.423929588680856e-16,0
1.3089836167154123e-20,0
3.841428555850331e-24,0
1.6245662059070903e-16,0
7.686404327470676e-16,0
2.0596656107250246e-13,0
2.200573008381485e-17,0
7.89834459835237e-15,0
1.984840234920523e-20,0
1.5880753702955836e-21,0
8.608025800340256e-10,0
2.579965545694157e-13,0
4.123009412901601e-11,0
1.2289456851290917e-22,0
0.9999996097264392,1
6.35230250794915e-18,0
3.123415719964477e-25,0
1.3353573309762905e-15,0
2.1465425330643202e-08,0
1.0927750591596707e-23,0
9.013557010828014e-10,0
1.5442427405377514e-23,0
1.285627752878393e-09,0
6.220815877042175e-14,0
1.010156960352011e-18,0
2.3093763756406742e-23,0
1.0691892827860817e-19,0
8.908528060654514e-12,0
9.767299320442328e-12,0
2.140089480381303e-22,0
2.800307531413363e-17,0
1.216477421208653e-20,0
1.1419376828529929e-24,0
3.454267473890969e-15,0
1.8737852695849038e-20,0
5.13693838016137e-21,0
1.7026958084311894e-17,0
1.31529011674893e-19,0
3.3467642281258057e-06,0
3.818850981121278e-13,0
1.1791181194668407e-17,0
0.0002940290948444178,0
2.946433279714093e-13,0
7.960749717644093e-22,0
3.392384663734564e-16,0
4.90561343360579e-20,0
4.0246249353520725e-18,0
3.872711652120982e-21,0
2.4749197025701394e-08,0
2.415777517662528e-22,0
2.841012774002594e-12,0
4.693929644152226e-14,0
1.429588032321244e-17,0
4.0720486721875395e-15,0
1.955734507857489e-11,0
3.6314765063542844e-22,0
5.5428941070112684e-15,0
6.867609475085485e-10,0
7.700806983420425e-21,0
4.2472494892111405e-15,0
1.3234729756976809e-20,0
2.8755703060159354e-13,0
5.925884586630331e-13,0
7.663561721689683e-10,0
6.947169840982e-16,0
3.1628551309084027e-07,0
3.3295333685918484e-08,0
7.602904371866201e-22,0
8.734402966381549e-08,0
3.8620404705426687e-16,0
3.877245941233232e-17,0
4.427402723376669e-08,0
4.3242865315848973e-20,0
1.1628823326981747e-17,0
1.0327339761186977e-18,0
2.0228121916008556e-21,0
4.706223121942022e-12,0
4.2334703691000937e-14,0
2.1497954517172505e-22,0
3.976381955245991e-10,0
6.198866001742229e-17,0
9.669347918674297e-11,0
4.208943686294804e-13,0
1.6708644437586172e-22,0
7.50764169178362e-15,0
6.308095956737213e-20,0
8.040047145723433e-15,0
2.4689629399199666e-20,0
1.35437947751696e-19,0
3.145751715375243e-19,0
1.0368777939086982e-22,0
2.5998417646716585e-26,0
3.763091680363987e-15,0
2.4329578487305882e-24,0
7.736133634345444e-09,0
7.770964343767919e-19,0
2.3284127688849526e-09,0
6.509232479471585e-19,0
1.8229463494958128e-20,0
1.0829363603462025e-21,0
8.65075997425524e-17,0
1.1209644872549294e-11,0
1.2549185676833873e-19,0
5.1490800230024725e-21,0
1.1759616518710787e-23,0
1.1467167649137795e-20,0
8.947121780862786e-21,0
4.422496506214147e-24,0
2.164756652641886e-06,0
3.5729059703636364e-16,0
8.590625322478841e-14,0
1.1331092698740735e-18,0
2.0028812356195187e-17,0
3.796901782496872e-17,0
3.3945223952118076e-23,0
2.890448925213583e-17,0
1.4386654389185683e-13,0
7.060369385059345e-17,0
3.2456699119502417e-08,0
3.626161940321565e-10,0
4.3799244108251885e-23,0
4.423570654368338e-18,0
6.242212454556462e-22,0
8.388963431157246e-13,0
1.0396086594668819e-21,0
2.0263702039843413e-05,0
7.011287769347931e-21,0
1.2773788384621947e-17,0
9.77928192675237e-19,0
2.9468182206978176e-20,0
0.9958369287287266,1
9.593681053907832e-14,0
1.7216138355329085e-08,0
3.844490266842781e-18,0
6.972034879724599e-11,0
5.923053746836632e-16,0
5.110158061971559e-19,0
5.689084074048684e-17,0
1.2772758976518812e-15,0
2.1091882231840495e-21,0
3.01501974521207e-15,0
3.1172916343111375e-10,0
2.0038475528978344e-15,0
3.4877077804808504e-11,0
1.1327096030343666e-21,0
8.603369888651296e-16,0
1.0973932982417217e-13,0
6.315632910552616e-17,0
1.885679430980329e-19,0
8.742487268696905e-15,0
2.73215393543297e-15,0
6.208123289736616e-15,0
5.0349908543639615e-23,0
1.2093179041481497e-08,0
1.7016179556912225e-19,0
3.2469211272858706e-17,0
2.2822554410943073e-10,0
1.3826992273962638e-16,0
2.034986040073944e-09,0
4.782922870270126e-25,0
3.1077912631501755e-19,0
2.1849032408257048e-05,0
6.351962569540411e-15,0
2.1412588159843943e-14,0
3.48804744519211e-17,0
4.2216458907315345e-12,0
2.314040541075498e-16,0
1.232504579291985e-14,0
4.7275332266521664e-14,0
1.0330284286867357e-17,0
8.478187996779286e-17,0
9.767532031144247e-24,0
8.106107430376065e-19,0
3.1224706462362176e-18,0
9.9363206060951e-19,0
5.609630915722327e-12,0
2.2550650960817352e-17,0
2.3066555332211593e-17,0
5.412359295183635e-25,0
2.2184685561254975e-23,0
6.820018398692398e-21,0
2.918369537599182e-22,0
7.539698391375927e-18,0
2.953498839009736e-18,0
3.422404676544933e-16,0
4.46119216661222e-07,0
7.297685216497073e-16,0
2.906338297827346e-15,0
9.154764546775777e-19,0
1.1952276373357128e-12,0
1.9079162338489655e-16,0
2.3041194853207116e-13,0
1.754807402472706e-17,0
2.6505923613692162e-17,0
7.078222362990821e-17,0
1.806840985771889e-19,0
5.472643371754935e-17,0
0.0011425271957078546,0
1.6321234542674802e-13,0
6.596917185119413e-22,0
2.787875153847723e-22,0
2.018996094233416e-14,0
3.303062011142169e-19,0
2.4112414280831493e-14,0
4.111235676534202e-18,0
2.9089591273670364e-17,0
2.402558782668802e-05,0
1.8358528964354813e-21,0
3.8291304443792994e-14,0
9.36092139839277e-16,0
2.502889253762308e-19,0
4.7398692244584944e-20,0
2.1173179102889758e-07,0
1.6218804986751155e-13,0
2.3456057236651767e-14,0
2.1215668620372163e-16,0
3.5350458485837935e-19,0
6.0525411161839624e-21,0
3.834450136924927e-23,0
3.7081268538302955e-19,0
2.1029950772856609e-16,0
4.832646683864874e-19,0
1.2950469165764284e-17,0
4.1596299701346e-14,0
4.911542944912833e-20,0
6.62876494749594e-16,0
7.0694606347649e-07,0
4.148050472436664e-12,0
2.5315237308645344e-16,0
8.361566511981689e-19,0
4.6678885173695374e-17,0
7.309340377056761e-17,0
2.8891818753408864e-13,0
5.432661228570549e-19,0
0.0007625049025384815,0
8.081354217450381e-20,0
5.0162667814936066e-18,0
5.539082595644216e-21,0
6.954525802679224e-20,0
2.826103197436726e-12,0
2.3173509643115138e-10,0
2.960766974354967e-25,0
1.584682701503522e-09,0
6.533087217342642e-22,0
1.0061087211141418e-22,0
2.8847816547236895e-09,0
6.548474174934858e-15,0
2.9175607473657687e-13,0
3.6229618653777345e-11,0
7.307935253054275e-22,0
3.114814475717036e-05,0
1.354479515720127e-07,0
1.9825822647542563e-19,0
6.386280506921716e-17,0
4.3192908341109025e-11,0
1.5764981053388968e-21,0
6.1913913622816e-25,0
1.4019408254135695e-18,0
1.890551330228223e-18,0
7.837608608644285e-17,0
1.1008952588846191e-14,0
9.929337336770082e-24,0
8.363678507368051e-17,0
7.64576268345544e-18,0
7.680221064282559e-14,0
3.044324072673176e-17,0
1.3111576861075631e-12,0
3.601396355598563e-13,0
2.9525260421773198e-09,0
8.659916282151115e-12,0
3.777585252802171e-23,0
9.590165645646426e-10,0
8.715640356303858e-23,0
1.7863459293684186e-21,0
8.222490973272883e-20,0
3.5004701053963153e-15,0
3.553242305837443e-20,0
3.0515365195450334e-11,0
2.4457057733632525e-17,0
1.3631495634484565e-17,0
1.8198278585563262e-19,0
5.145546036570198e-12,0
4.546935954934049e-11,0
8.024601482617468e-10,0
1.163529578517332e-22,0
5.931875467334986e-09,0
3.911504313005723e-13,0
1.2576650398749335e-17,0
7.466819249890599e-18,0
5.904946274212639e-23,0
1.1728972415377484e-18,0
1.9640757258868673e-20,0
7.004090587479253e-14,0
1.079723411199345e-12,0
1.2428096313128348e-13,0
1.0050999893399528e-12,0
4.24495038961619e-15,0
9.978602454140257e-19,0
4.979587339291118e-17,0
4.998380170592978e-17,0
4.41935080844415e-11,0
4.031466827180198e-27,0
1.9477738641465766e-17,0
2.205099338977781e-13,0
1.1915261428889283e-20,0
1.548075344218148e-07,0
6.027334722923052e-16,0
4.152770580825896e-16,0
0.006794841134219589,0
0.9989944033529902,1
1.5943193439643548e-16,0
5.776452146630329e-18,0
2.9573003311196414e-16,0
3.202980243651192e-20,0
3.4544733779456336e-14,0
1.1735719073139977e-11,0
2.346390382674007e-18,0
3.860307733132695e-13,0
2.8620597341998472e-15,0
9.56266395158638e-16,0
4.1572220536833476e-22,0
1.827271783682828e-18,0
1.8177649075384042e-12,0
3.0280857187215633e-10,0
6.48548059017334e-17,0
1.2437436731872976e-19,0
8.939237649740478e-19,0
9.880909207733646e-20,0
6.280016279436281e-11,0
1.8454024912054103e-22,0
4.529060884150618e-17,0
2.3034632608764544e-09,0
2.709312105143985e-09,0
1.1427984586563148e-10,0
4.3981272378404944e-26,0
1.3918713433625745e-18,0
1.0553219932962298e-19,0
3.554564022998639e-15,0
1.087415882461695e-18,0
1.0243808456688288e-23,0
6.906398086809486e-15,0
1.0129183315779433e-20,0
1.6147882851408762e-16,0
3.7295273774670215e-07,0
2.908223465693856e-14,0
3.0834416174756466e-21,0
1.4247273323106943e-16,0
3.72069458064025e-08,0
1.1076876476527958e-17,0
7.233161303562322e-22,0
5.686826728393518e-12,0
2.4497316742695437e-13,0
2.1087388401744574e-16,0
9.682582445646722e-07,0
1.846375472883582e-07,0
5.593082222690385e-10,0
9.139385221353163e-09,0
1.3349200524142063e-12,0
2.7302977105971535e-12,0
7.368884610823418e-21,0
3.85912280275751e-12,0
1.2298515906258186e-19,0
4.507487217505308e-18,0
2.0693367876633807e-13,0
1.28285631694929e-17,0
1.6670846086924015e-22,0
1.3336262794554577e-22,0
8.662401492722127e-11,0
4.63063037055744e-18,0
2.043074869498989e-17,0
7.390411560939944e-17,0
7.280008175810434e-21,0
6.323902758490253e-13,0
4.083487401351374e-20,0
4.363419676217969e-16,0
8.381411259564071e-25,0
5.59492476312259e-19,0
2.8791460124004e-15,0
1.8550376857000872e-23,0
7.78993285178446e-14,0
2.7651440434912126e-12,0
1.6846865800264772e-14,0
6.589721126215122e-18,0
2.3132231677570367e-18,0
2.6954689659646342e-24,0
1.4247284830569604e-21,0
6.0637463971443454e-15,0
3.9877735041259513e-10,0
3.3712251680235066e-13,0
2.3692278722858422e-05,0
1.6520184643892657e-06,0
6.88298183645558e-13,0
1.7889345562590624e-11,0
0.012521626579040875,0
8.503651220894336e-23,0
6.544425732587893e-12,0
4.1371470008622586e-11,0
2.048563758992601e-20,0
4.336908774460408e-22,0
3.88740411384361e-08,0
1.7693679150460188e-16,0
1.140091310045463e-20,0
1.1823312704841156e-10,0
8.885859078926689e-14,0
3.239085627672605e-15,0
1.0015895785562235e-18,0
8.804888352280544e-15,0
5.87171396054786e-19,0
1.0684995134923269e-15,0
5.5251492789017095e-22,0
3.7984281428091415e-19,0
3.866108935540738e-19,0
4.2954609632532014e-17,0
1.2685313969611695e-14,0
0.88148830546977,1
1.8247994385929808e-25,0
9.267745375784756e-12,0
5.916921767662498e-12,0
1.3845214400457059e-24,0
3.787237865089854e-21,0
2.1529908876042033e-24,0
0.9995436635228082,1
1.248361786121596e-16,0
1.3274552666766333e-19,0
1.375142550873955e-14,0
5.490645871371826e-17,0
3.0114048833208785e-17,0
8.854477163359263e-21,0
4.354886801696345e-18,0
1.645887176131434e-16,0
1.5247399800006547e-16,0
3.2536078983460793e-22,0
6.146182127023978e-17,0
2.7428613285328855e-07,0
5.076316314492346e-16,0
1.432266155599625e-15,0
1.0004376262449854e-13,0
4.632095474476998e-10,0
5.799255836826948e-13,0
9.334992913954972e-14,0
2.9514631022406246e-18,0
4.142139789660583e-07,0
9.059465299952575e-15,0
3.933998711376402e-12,0
4.1872347576385255e-12,0
3.835885951551677e-21,0
6.818278501107703e-23,0
